User,Driver,pickup,drop,cost,distance,date,time
user5,pradeepbhai,"shott, Ahmedabad","courtyard marriott, Ahmedabad",70.2,3.51,2023-04-11,12:53:00
N,Tanasha,"courtyard marriott, Ahmedabad","Sarkhej Roza, Ahmedabad",80.4,4.02,2023-09-11,12:48:00
user1,Maheshbhai,"Akshardham Temple, Gandhinagar","LD, Ahmedabad",507.6,25.38,2023-11-28,11:58:00
user2,Nayan,"Sarkhej Roza, Ahmedabad","Stanza, Ahmedabad",102.0,5.1,2023-06-17,18:27:00
Naina,Elon,"Kankaria Lake, Ahmedabad","nirma university, Ahmedabad",293.4,14.67,2023-04-19,12:44:00
Nidhi,Agasthya,"Sarkhej Roza, Ahmedabad","shott, Ahmedabad",124.0,6.2,2023-01-03,09:29:00
Naina,Sitara,"Iskcon Temple, Ahmedabad","shott, Ahmedabad",60.6,3.03,2023-01-10,23:10:00
user5,Agasthya,"Vastrapur Lake, Ahmedabad","nirma university, Ahmedabad",201.8,10.09,2023-08-06,00:42:00
Nidhi,Hena,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",111.2,5.56,2023-07-25,12:41:00
Nimi,Prateek,"Vastrapur Lake, Ahmedabad","Science City, Ahmedabad",111.8,5.59,2023-05-27,05:14:00
user1,Maheshbhai,"Jama Masjid, Ahmedabad","shott, Ahmedabad",217.6,10.88,2023-07-11,19:43:00
Nisha,Maheshbhai,"Akshardham Temple, Gandhinagar","Iskcon Temple, Ahmedabad",561.8,28.09,2023-01-03,15:30:00
Nidhi,Hena,"Akshardham Temple, Gandhinagar","lal darwaja, ahmedabad",494.8,24.74,2023-08-24,18:08:00
user2,Tanasha,"Nehru Bridge, Ahmedabad","shott, Ahmedabad",191.8,9.59,2023-08-25,18:09:00
user4,Atharv,"lal darwaja, ahmedabad","Stanza, Ahmedabad",246.4,12.32,2023-10-27,00:48:00
sahil,Tanvi,"Sabarmati Ashram, Ahmedabad","Iskcon Temple, Ahmedabad",166.8,8.34,2023-09-13,10:33:00
user3,Sanjaybhai,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",234.6,11.73,2023-07-27,04:10:00
user4,Nayan,"Jama Masjid, Ahmedabad","Sabarmati Ashram, Ahmedabad",81.6,4.08,2023-09-23,03:33:00
Nimi,Agasthya,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",166.8,8.34,2023-11-22,19:33:00
Nidhi,Elon,"LD, Ahmedabad","Vastrapur Lake, Ahmedabad",38.6,1.93,2023-10-19,08:27:00
Nisha,pradeepbhai,"Taj Skyline, ahmedabad","shott, Ahmedabad",1.4,0.07,2023-05-15,11:08:00
Sagar,Kunal,"Iskcon Temple, Ahmedabad","Nehru Bridge, Ahmedabad",138.6,6.93,2023-02-04,03:13:00
N,Tanasha,"nirma university, Ahmedabad","Vastrapur Lake, Ahmedabad",201.8,10.09,2023-09-01,15:23:00
user5,Tanvi,"LD, Ahmedabad","Manek Chowk, Ahmedabad",89.2,4.46,2023-03-21,10:41:00
user4,Tanmay,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",166.8,8.34,2023-03-20,11:46:00
Naina,Tanmay,"Law Garden, Ahmedabad","Taj Skyline, ahmedabad",166.8,8.34,2023-09-10,21:49:00
user2,Kunal,"Taj Skyline, ahmedabad","Stanza, Ahmedabad",88.2,4.41,2023-09-24,14:23:00
user2,Elon,"Sabarmati Ashram, Ahmedabad","shott, Ahmedabad",204.0,10.2,2023-07-27,18:03:00
user4,Tanasha,"Vastrapur Lake, Ahmedabad","lal darwaja, ahmedabad",106.6,5.33,2023-04-28,13:40:00
sahil,pradeepbhai,"courtyard marriott, Ahmedabad","Vastrapur Lake, Ahmedabad",41.8,2.09,2023-04-27,18:18:00
Nimi,Maheshbhai,"Stanza, Ahmedabad","Nehru Bridge, Ahmedabad",238.8,11.94,2023-09-01,04:42:00
user1,Sanjaybhai,"Science City, Ahmedabad","Kankaria Lake, Ahmedabad",267.0,13.35,2023-04-12,00:26:00
user4,Kunal,"LD, Ahmedabad","Taj Skyline, ahmedabad",135.0,6.75,2023-02-04,10:38:00
user1,Tanasha,"Kankariya,Ahmedabad",Gandhinagar,481.26,24.06,2023-08-04,11:30:00
user1,Tanvi,"Stanza, Ahmedabad","Nehru Bridge, Ahmedabad",238.8,11.94,2023-03-25,14:58:00
Naina,Agasthya,"lal darwaja, ahmedabad","Law Garden, Ahmedabad",36.2,1.81,2023-11-23,23:09:00
sahil,Elon,"Science City, Ahmedabad","nirma university, Ahmedabad",151.2,7.56,2023-11-02,03:26:00
user2,Tanasha,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",166.8,8.34,2023-02-18,21:43:00
sahil,Nayan,"Sarkhej Roza, Ahmedabad","Manek Chowk, Ahmedabad",185.4,9.27,2023-02-13,15:01:00
N,Sitara,"Sabarmati Ashram, Ahmedabad","Jama Masjid, Ahmedabad",81.6,4.08,2023-08-26,04:12:00
Nimi,Kunal,"Iskcon Temple, Ahmedabad","Science City, Ahmedabad",112.4,5.62,2023-10-07,20:01:00
Sagar,pradeepbhai,"Vastrapur Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",73.2,3.66,2023-03-22,21:23:00
sahil,Hena,"LD, Ahmedabad","Taj Skyline, ahmedabad",135.0,6.75,2023-05-21,11:01:00
user3,Elon,"Manek Chowk, Ahmedabad","courtyard marriott, Ahmedabad",158.0,7.9,2023-07-06,04:58:00
Sagar,Agasthya,"Taj Skyline, ahmedabad","Stanza, Ahmedabad",88.2,4.41,2023-06-02,22:23:00
N,Nayan,"Taj Skyline, ahmedabad","Iskcon Temple, Ahmedabad",61.6,3.08,2023-09-12,05:55:00
user2,Elon,"Sarkhej Roza, Ahmedabad","Law Garden, Ahmedabad",137.8,6.89,2023-03-14,15:55:00
user4,Agasthya,"Kankaria Lake, Ahmedabad","Manek Chowk, Ahmedabad",43.6,2.18,2023-03-12,06:09:00
Sagar,Tanasha,"Iskcon Temple, Ahmedabad","Manek Chowk, Ahmedabad",168.6,8.43,2023-03-09,05:31:00
user1,Atharv,"Manek Chowk, Ahmedabad","lal darwaja, ahmedabad",21.4,1.07,2023-08-13,13:02:00
user1,Tanmay,"Law Garden, Ahmedabad","courtyard marriott, Ahmedabad",100.6,5.03,2023-06-06,02:38:00
N,Maheshbhai,"Law Garden, Ahmedabad","Stanza, Ahmedabad",211.6,10.58,2023-06-07,01:16:00
user4,Sanjaybhai,"Akshardham Temple, Gandhinagar","Iskcon Temple, Ahmedabad",561.8,28.09,2023-04-14,17:45:00
N,Kunal,"Taj Skyline, ahmedabad","Jama Masjid, Ahmedabad",219.0,10.95,2023-11-15,10:07:00
user5,Kunal,"Iskcon Temple, Ahmedabad","courtyard marriott, Ahmedabad",10.6,0.53,2023-10-24,23:35:00
user4,Sitara,"nirma university, Ahmedabad","Sabarmati Ashram, Ahmedabad",168.2,8.41,2023-05-25,21:09:00
user2,Agasthya,"Jama Masjid, Ahmedabad","Taj Skyline, ahmedabad",219.0,10.95,2023-06-26,18:52:00
Nidhi,Hena,"Iskcon Temple, Ahmedabad","lal darwaja, ahmedabad",147.2,7.36,2023-03-23,11:07:00
Naina,Tanvi,"Nehru Bridge, Ahmedabad","lal darwaja, ahmedabad",10.4,0.52,2023-05-10,17:58:00
Nisha,Elon,"Manek Chowk, Ahmedabad","shott, Ahmedabad",222.8,11.14,2023-03-28,23:34:00
Nidhi,Sanjaybhai,"PrahladNagar Garden, Ahmedabad","Taj Skyline, ahmedabad",84.6,4.23,2023-01-14,03:59:00
user4,Agasthya,"Sabarmati Ashram, Ahmedabad","LD, Ahmedabad",92.2,4.61,2023-02-08,12:47:00
user3,Elon,"Vastrapur Lake, Ahmedabad","courtyard marriott, Ahmedabad",41.8,2.09,2023-06-16,10:46:00
user1,Atharv,"Sabarmati Ashram, Ahmedabad","Sarkhej Roza, Ahmedabad",216.4,10.82,2023-06-11,21:52:00
N,Nayan,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",234.6,11.73,2023-09-02,04:24:00
user4,Nayan,"Kankaria Lake, Ahmedabad","Manek Chowk, Ahmedabad",43.6,2.18,2023-10-16,23:14:00
sahil,Kunal,"Nehru Bridge, Ahmedabad","Taj Skyline, ahmedabad",193.2,9.66,2023-06-12,23:59:00
user3,Agasthya,"Jama Masjid, Ahmedabad","Sarkhej Roza, Ahmedabad",181.2,9.06,2023-11-01,21:10:00
user4,Prateek,"Sarkhej Roza, Ahmedabad","lal darwaja, ahmedabad",166.8,8.34,2023-08-21,22:13:00
user2,Elon,"Law Garden, Ahmedabad","Jama Masjid, Ahmedabad",52.6,2.63,2023-05-17,15:42:00
user2,Maheshbhai,"Manek Chowk, Ahmedabad","nirma university, Ahmedabad",250.2,12.51,2023-02-09,18:57:00
Naina,Tanasha,"Sabarmati Ashram, Ahmedabad","Law Garden, Ahmedabad",84.8,4.24,2023-02-10,14:02:00
Naina,Maheshbhai,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-01-20,20:01:00
Sagar,Nayan,"PrahladNagar Garden, Ahmedabad","Stanza, Ahmedabad",96.2,4.81,2023-06-17,07:32:00
Naina,Kunal,"shott, Ahmedabad","Law Garden, Ahmedabad",165.4,8.27,2023-04-08,10:16:00
user1,pradeepbhai,"Iskcon Temple, Ahmedabad","Law Garden, Ahmedabad",111.2,5.56,2023-04-17,11:57:00
Sagar,Tanvi,"Manek Chowk, Ahmedabad","PrahladNagar Garden, Ahmedabad",171.4,8.57,2023-06-12,12:17:00
N,Elon,"Taj Skyline, ahmedabad","shott, Ahmedabad",1.4,0.07,2023-09-19,22:06:00
user1,Tanvi,"Science City, Ahmedabad","Iskcon Temple, Ahmedabad",112.4,5.62,2023-07-23,14:41:00
Sagar,Kunal,"Law Garden, Ahmedabad","Manek Chowk, Ahmedabad",57.6,2.88,2023-01-17,20:40:00
Nimi,Tanvi,"Sabarmati Ashram, Ahmedabad","LD, Ahmedabad",92.2,4.61,2023-10-05,17:30:00
user1,Tanasha,"PrahladNagar Garden, Ahmedabad","courtyard marriott, Ahmedabad",35.0,1.75,2023-09-13,01:34:00
Nisha,Tanasha,"courtyard marriott, Ahmedabad","LD, Ahmedabad",72.0,3.6,2023-05-05,22:40:00
Naina,pradeepbhai,"Jama Masjid, Ahmedabad","Akshardham Temple, Gandhinagar",489.6,24.48,2023-03-17,19:12:00
Nisha,pradeepbhai,"Taj Skyline, ahmedabad","Sarkhej Roza, Ahmedabad",124.6,6.23,2023-04-23,13:27:00
user5,Tanasha,"Iskcon Temple, Ahmedabad","shott, Ahmedabad",60.6,3.03,2023-11-17,09:06:00
user2,Hena,"Vastrapur Lake, Ahmedabad","shott, Ahmedabad",95.6,4.78,2023-10-16,17:05:00
user5,Agasthya,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-10-18,12:06:00
sahil,Maheshbhai,"Jama Masjid, Ahmedabad","Manek Chowk, Ahmedabad",5.2,0.26,2023-01-06,18:07:00
user2,Hena,"Vastrapur Lake, Ahmedabad","courtyard marriott, Ahmedabad",41.8,2.09,2023-05-06,23:14:00
user3,Agasthya,"lal darwaja, ahmedabad","Stanza, Ahmedabad",246.4,12.32,2023-07-18,03:07:00
N,Sanjaybhai,"Science City, Ahmedabad","Kankaria Lake, Ahmedabad",267.0,13.35,2023-02-19,00:19:00
Naina,Maheshbhai,"Vastrapur Lake, Ahmedabad","Sabarmati Ashram, Ahmedabad",116.4,5.82,2023-08-07,21:03:00
Sagar,Kunal,"Iskcon Temple, Ahmedabad","lal darwaja, ahmedabad",147.2,7.36,2023-11-13,16:15:00
Nisha,Hena,"PrahladNagar Garden, Ahmedabad","LD, Ahmedabad",94.0,4.7,2023-03-27,17:50:00
Nidhi,Maheshbhai,"Sarkhej Roza, Ahmedabad","Jama Masjid, Ahmedabad",181.2,9.06,2023-03-09,11:00:00
Nisha,Maheshbhai,"Manek Chowk, Ahmedabad","shott, Ahmedabad",222.8,11.14,2023-02-12,18:27:00
Sagar,Tanasha,"Iskcon Temple, Ahmedabad","LD, Ahmedabad",82.4,4.12,2023-04-27,12:22:00
Nisha,Elon,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-06-09,10:21:00
Nidhi,Atharv,"Law Garden, Ahmedabad","Nehru Bridge, Ahmedabad",27.4,1.37,2023-11-14,13:39:00
N,Elon,"courtyard marriott, Ahmedabad","Kankaria Lake, Ahmedabad",185.6,9.28,2023-09-12,13:13:00
Nisha,Agasthya,"PrahladNagar Garden, Ahmedabad","Sarkhej Roza, Ahmedabad",46.6,2.33,2023-09-10,16:35:00
Nidhi,Prateek,"Law Garden, Ahmedabad","Science City, Ahmedabad",177.4,8.87,2023-09-20,02:11:00
Naina,Prateek,"Law Garden, Ahmedabad","nirma university, Ahmedabad",228.4,11.42,2023-02-24,03:00:00
user5,Kunal,"lal darwaja, ahmedabad","Sabarmati Ashram, Ahmedabad",79.8,3.99,2023-09-19,21:56:00
Sagar,Sitara,"Law Garden, Ahmedabad","Sarkhej Roza, Ahmedabad",137.8,6.89,2023-01-07,03:25:00
user1,Atharv,"Stanza, Ahmedabad","courtyard marriott, Ahmedabad",114.8,5.74,2023-06-24,21:39:00
Nidhi,Sanjaybhai,"Stanza, Ahmedabad","Law Garden, Ahmedabad",211.6,10.58,2023-01-28,19:37:00
user3,Sanjaybhai,"Iskcon Temple, Ahmedabad","Manek Chowk, Ahmedabad",168.6,8.43,2023-04-26,10:32:00
user3,Maheshbhai,"Sabarmati Ashram, Ahmedabad","Science City, Ahmedabad",180.2,9.01,2023-02-01,01:11:00
Nidhi,Tanvi,"PrahladNagar Garden, Ahmedabad","nirma university, Ahmedabad",267.4,13.37,2023-09-15,11:48:00
sahil,Prateek,"shott, Ahmedabad","courtyard marriott, Ahmedabad",70.2,3.51,2023-05-13,20:57:00
sahil,Sitara,"Kankaria Lake, Ahmedabad","Iskcon Temple, Ahmedabad",196.2,9.81,2023-09-12,09:40:00
Nisha,Tanvi,"shott, Ahmedabad","lal darwaja, ahmedabad",201.4,10.07,2023-10-28,00:58:00
user1,Tanasha,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",82.4,4.12,2023-11-02,10:56:00
Nisha,Hena,"courtyard marriott, Ahmedabad","Iskcon Temple, Ahmedabad",10.6,0.53,2023-05-09,01:43:00
user2,Elon,"Sabarmati Ashram, Ahmedabad","Akshardham Temple, Gandhinagar",420.8,21.04,2023-04-17,16:11:00
Nisha,Tanasha,"Kankaria Lake, Ahmedabad","Science City, Ahmedabad",267.0,13.35,2023-07-17,18:52:00
user4,pradeepbhai,"Manek Chowk, Ahmedabad","Vastrapur Lake, Ahmedabad",127.6,6.38,2023-09-14,02:15:00
Nidhi,Sanjaybhai,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-03-26,17:14:00
user2,Tanmay,"Akshardham Temple, Gandhinagar","Jama Masjid, Ahmedabad",489.6,24.48,2023-10-26,18:34:00
user2,Prateek,"nirma university, Ahmedabad","Science City, Ahmedabad",151.2,7.56,2023-06-04,14:28:00
Sagar,Agasthya,"Taj Skyline, ahmedabad","Nehru Bridge, Ahmedabad",193.2,9.66,2023-04-28,06:01:00
Naina,Atharv,"Nehru Bridge, Ahmedabad","Jama Masjid, Ahmedabad",25.8,1.29,2023-04-20,08:58:00
Sagar,Maheshbhai,"lal darwaja, ahmedabad","Sarkhej Roza, Ahmedabad",166.8,8.34,2023-10-07,04:21:00
user2,Hena,"Sabarmati Ashram, Ahmedabad","lal darwaja, ahmedabad",79.8,3.99,2023-03-27,03:45:00
user5,Tanasha,"Sarkhej Roza, Ahmedabad","Manek Chowk, Ahmedabad",185.4,9.27,2023-02-14,02:21:00
user5,Sanjaybhai,"shott, Ahmedabad","Nehru Bridge, Ahmedabad",191.8,9.59,2023-10-17,12:32:00
Nimi,Elon,"Vastrapur Lake, Ahmedabad","Taj Skyline, ahmedabad",97.0,4.85,2023-06-11,14:08:00
Nidhi,Tanasha,"nirma university, Ahmedabad","Manek Chowk, Ahmedabad",250.2,12.51,2023-01-26,03:41:00
user4,Agasthya,"PrahladNagar Garden, Ahmedabad","Sabarmati Ashram, Ahmedabad",185.0,9.25,2023-10-18,03:02:00
user1,Hena,"lal darwaja, ahmedabad","Taj Skyline, ahmedabad",202.8,10.14,2023-04-15,22:08:00
user5,Sitara,"Law Garden, Ahmedabad","nirma university, Ahmedabad",228.4,11.42,2023-07-23,07:04:00
user5,Tanmay,"Law Garden, Ahmedabad","Science City, Ahmedabad",177.4,8.87,2023-05-20,01:19:00
user1,Nayan,Ahmedabad,Gandhinagar,468.82,23.44,2023-07-29,13:51:00
N,Kunal,"Nehru Bridge, Ahmedabad","nirma university, Ahmedabad",233.0,11.65,2023-08-18,19:47:00
user5,Tanasha,"Akshardham Temple, Gandhinagar","Sarkhej Roza, Ahmedabad",629.6,31.48,2023-04-21,22:50:00
sahil,Prateek,"Kankaria Lake, Ahmedabad","Vastrapur Lake, Ahmedabad",161.4,8.07,2023-11-24,15:59:00
user1,Agasthya,"courtyard marriott, Ahmedabad","Kankaria Lake, Ahmedabad",185.6,9.28,2023-03-27,08:32:00
user2,Sitara,"Sarkhej Roza, Ahmedabad","nirma university, Ahmedabad",312.6,15.63,2023-08-04,09:40:00
N,Tanvi,"Kankaria Lake, Ahmedabad","Iskcon Temple, Ahmedabad",196.2,9.81,2023-08-10,05:28:00
sahil,Hena,"Akshardham Temple, Gandhinagar","Law Garden, Ahmedabad",505.8,25.29,2023-03-01,10:42:00
Nidhi,Sanjaybhai,"Sarkhej Roza, Ahmedabad","shott, Ahmedabad",124.0,6.2,2023-02-03,10:22:00
user3,Hena,"Taj Skyline, ahmedabad","shott, Ahmedabad",1.4,0.07,2023-05-02,11:12:00
user2,Tanmay,"shott, Ahmedabad","courtyard marriott, Ahmedabad",70.2,3.51,2023-03-06,17:58:00
Nisha,Elon,"lal darwaja, ahmedabad","Science City, Ahmedabad",208.8,10.44,2023-01-26,10:38:00
N,Maheshbhai,"courtyard marriott, Ahmedabad","Science City, Ahmedabad",116.4,5.82,2023-06-09,11:48:00
Nimi,Prateek,"Iskcon Temple, Ahmedabad","Nehru Bridge, Ahmedabad",138.6,6.93,2023-09-05,15:43:00
sahil,Maheshbhai,"Taj Skyline, ahmedabad","Stanza, Ahmedabad",88.2,4.41,2023-08-10,14:24:00
user1,Elon,"Jama Masjid, Ahmedabad","Manek Chowk, Ahmedabad",5.2,0.26,2023-05-06,02:14:00
sahil,Nayan,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",234.6,11.73,2023-11-01,11:18:00
user2,Sitara,"Law Garden, Ahmedabad","Taj Skyline, ahmedabad",166.8,8.34,2023-02-18,00:40:00
N,Atharv,"Akshardham Temple, Gandhinagar","Stanza, Ahmedabad",655.2,32.76,2023-09-02,08:08:00
Naina,pradeepbhai,"Sabarmati Ashram, Ahmedabad","shott, Ahmedabad",204.0,10.2,2023-09-07,19:50:00
Nidhi,Tanmay,"Nehru Bridge, Ahmedabad","Manek Chowk, Ahmedabad",31.0,1.55,2023-08-05,10:34:00
Naina,pradeepbhai,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",234.6,11.73,2023-07-13,22:35:00
Nidhi,Hena,"LD, Ahmedabad","Law Garden, Ahmedabad",32.6,1.63,2023-02-23,03:21:00
user1,Sanjaybhai,"Jama Masjid, Ahmedabad","shott, Ahmedabad",217.6,10.88,2023-06-15,09:12:00
Sagar,Nayan,"PrahladNagar Garden, Ahmedabad","nirma university, Ahmedabad",267.4,13.37,2023-06-08,19:46:00
user1,Nayan,"Kankaria Lake, Ahmedabad","Iskcon Temple, Ahmedabad",196.2,9.81,2023-01-26,05:15:00
Sagar,Maheshbhai,"courtyard marriott, Ahmedabad","Manek Chowk, Ahmedabad",158.0,7.9,2023-04-04,13:41:00
user1,Atharv,"LD, Ahmedabad","Jama Masjid, Ahmedabad",84.0,4.2,2023-03-23,10:42:00
user3,Sitara,"Iskcon Temple, Ahmedabad","lal darwaja, ahmedabad",147.2,7.36,2023-08-18,18:08:00
sahil,Tanasha,"Sabarmati Ashram, Ahmedabad","Akshardham Temple, Gandhinagar",420.8,21.04,2023-02-21,07:09:00
N,Agasthya,"Stanza, Ahmedabad","Sabarmati Ashram, Ahmedabad",272.2,13.61,2023-05-17,11:38:00
Nimi,Sitara,"Science City, Ahmedabad","PrahladNagar Garden, Ahmedabad",145.4,7.27,2023-05-03,11:45:00
Nidhi,Kunal,"Iskcon Temple, Ahmedabad","Taj Skyline, ahmedabad",61.6,3.08,2023-08-01,04:03:00
sahil,Hena,"Nehru Bridge, Ahmedabad","Law Garden, Ahmedabad",27.4,1.37,2023-02-18,12:07:00
Nimi,Nayan,"Manek Chowk, Ahmedabad","Vastrapur Lake, Ahmedabad",127.6,6.38,2023-11-11,15:30:00
Nidhi,Kunal,"Iskcon Temple, Ahmedabad","Manek Chowk, Ahmedabad",168.6,8.43,2023-08-11,23:44:00
user1,pradeepbhai,"PrahladNagar Garden, Ahmedabad","LD, Ahmedabad",94.0,4.7,2023-09-26,22:51:00
Sagar,Elon,"Kankaria Lake, Ahmedabad","Taj Skyline, ahmedabad",255.2,12.76,2023-11-14,17:13:00
Nimi,Tanasha,"shott, Ahmedabad","Kankaria Lake, Ahmedabad",253.8,12.69,2023-07-10,10:15:00
Nisha,Tanvi,"Vastrapur Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",73.2,3.66,2023-07-15,19:16:00
Nimi,Elon,"Sarkhej Roza, Ahmedabad","Kankaria Lake, Ahmedabad",196.2,9.81,2023-08-24,12:43:00
Nimi,Agasthya,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-11-20,12:51:00
Sagar,Kunal,"Manek Chowk, Ahmedabad","Iskcon Temple, Ahmedabad",168.6,8.43,2023-02-07,04:36:00
Naina,pradeepbhai,"Stanza, Ahmedabad","Jama Masjid, Ahmedabad",262.6,13.13,2023-11-19,07:06:00
Naina,Kunal,"Manek Chowk, Ahmedabad","courtyard marriott, Ahmedabad",158.0,7.9,2023-10-12,06:34:00
N,Nayan,"Akshardham Temple, Gandhinagar","Iskcon Temple, Ahmedabad",561.8,28.09,2023-04-16,07:35:00
Sagar,Tanasha,"Iskcon Temple, Ahmedabad","PrahladNagar Garden, Ahmedabad",34.0,1.7,2023-02-01,13:57:00
Sagar,Agasthya,"Kankaria Lake, Ahmedabad","Vastrapur Lake, Ahmedabad",161.4,8.07,2023-02-10,10:13:00
Nimi,Sitara,"Iskcon Temple, Ahmedabad","courtyard marriott, Ahmedabad",10.6,0.53,2023-08-13,23:03:00
sahil,Tanvi,"Vastrapur Lake, Ahmedabad","Iskcon Temple, Ahmedabad",50.4,2.52,2023-03-07,06:35:00
N,Sitara,"PrahladNagar Garden, Ahmedabad","Akshardham Temple, Gandhinagar",590.0,29.5,2023-05-09,08:31:00
Naina,Elon,"Iskcon Temple, Ahmedabad","Nehru Bridge, Ahmedabad",138.6,6.93,2023-03-08,11:25:00
Nisha,Tanasha,"Law Garden, Ahmedabad","LD, Ahmedabad",32.6,1.63,2023-04-08,16:06:00
Naina,Kunal,"Nehru Bridge, Ahmedabad","lal darwaja, ahmedabad",10.4,0.52,2023-06-04,15:03:00
user4,Kunal,"shott, Ahmedabad","Stanza, Ahmedabad",89.0,4.45,2023-06-18,19:50:00
user4,Tanmay,"Kankaria Lake, Ahmedabad","PrahladNagar Garden, Ahmedabad",192.2,9.61,2023-11-27,08:42:00
user2,Kunal,"Akshardham Temple, Gandhinagar","Jama Masjid, Ahmedabad",489.6,24.48,2023-01-14,15:26:00
user2,Kunal,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-02-03,01:22:00
user2,Tanvi,"Sarkhej Roza, Ahmedabad","Vastrapur Lake, Ahmedabad",113.8,5.69,2023-03-11,00:05:00
Nimi,Atharv,"shott, Ahmedabad","Jama Masjid, Ahmedabad",217.6,10.88,2023-03-09,07:20:00
user5,Elon,"Nehru Bridge, Ahmedabad","lal darwaja, ahmedabad",10.4,0.52,2023-10-11,12:56:00
user1,Sitara,"shott, Ahmedabad","lal darwaja, ahmedabad",201.4,10.07,2023-11-12,11:34:00
user1,Maheshbhai,"Akshardham Temple, Gandhinagar","Nehru Bridge, Ahmedabad",492.8,24.64,2023-10-03,10:08:00
user4,Nayan,"nirma university, Ahmedabad","Sabarmati Ashram, Ahmedabad",168.2,8.41,2023-09-02,10:13:00
Nisha,Agasthya,"Sabarmati Ashram, Ahmedabad","LD, Ahmedabad",92.2,4.61,2023-10-20,13:12:00
user5,Nayan,"lal darwaja, ahmedabad","Law Garden, Ahmedabad",36.2,1.81,2023-08-10,17:30:00
user4,Agasthya,"Kankaria Lake, Ahmedabad","Jama Masjid, Ahmedabad",47.2,2.36,2023-05-15,13:24:00
Nimi,Nayan,"LD, Ahmedabad","PrahladNagar Garden, Ahmedabad",94.0,4.7,2023-07-01,13:47:00
Nidhi,pradeepbhai,"Taj Skyline, ahmedabad","Iskcon Temple, Ahmedabad",61.6,3.08,2023-01-26,18:12:00
user5,Prateek,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",105.4,5.27,2023-06-23,03:58:00
user1,Maheshbhai,"Sabarmati Ashram, Ahmedabad","Sarkhej Roza, Ahmedabad",216.4,10.82,2023-11-13,04:29:00
Nimi,Sanjaybhai,"Akshardham Temple, Gandhinagar","Iskcon Temple, Ahmedabad",561.8,28.09,2023-09-10,08:15:00
Naina,Tanasha,"nirma university, Ahmedabad","Science City, Ahmedabad",151.2,7.56,2023-07-25,15:12:00
user1,Tanmay,"shott, Ahmedabad","Stanza, Ahmedabad",89.0,4.45,2023-07-10,21:13:00
Nimi,Kunal,"Vastrapur Lake, Ahmedabad","Law Garden, Ahmedabad",71.2,3.56,2023-09-19,20:01:00
user5,Maheshbhai,"Vastrapur Lake, Ahmedabad","Sarkhej Roza, Ahmedabad",113.8,5.69,2023-11-01,20:05:00
Naina,pradeepbhai,"Iskcon Temple, Ahmedabad","PrahladNagar Garden, Ahmedabad",34.0,1.7,2023-04-27,05:07:00
user5,Atharv,"Nehru Bridge, Ahmedabad","courtyard marriott, Ahmedabad",128.0,6.4,2023-10-12,23:51:00
user2,Sitara,"Nehru Bridge, Ahmedabad","lal darwaja, ahmedabad",10.4,0.52,2023-07-25,14:52:00
sahil,Nayan,"shott, Ahmedabad","Stanza, Ahmedabad",89.0,4.45,2023-07-03,13:22:00
sahil,Hena,"courtyard marriott, Ahmedabad","Iskcon Temple, Ahmedabad",10.6,0.53,2023-03-12,12:54:00
Nidhi,pradeepbhai,"Sarkhej Roza, Ahmedabad","Sabarmati Ashram, Ahmedabad",216.4,10.82,2023-02-07,08:16:00
sahil,Tanmay,"Law Garden, Ahmedabad","Akshardham Temple, Gandhinagar",505.8,25.29,2023-11-06,22:51:00
Naina,Hena,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-09-17,10:40:00
user2,Kunal,"Nehru Bridge, Ahmedabad","shott, Ahmedabad",191.8,9.59,2023-09-15,21:26:00
Nidhi,Agasthya,"Vastrapur Lake, Ahmedabad","Law Garden, Ahmedabad",71.2,3.56,2023-08-01,07:49:00
user4,Maheshbhai,"PrahladNagar Garden, Ahmedabad","Sarkhej Roza, Ahmedabad",46.6,2.33,2023-08-10,06:40:00
user1,Atharv,"Iskcon Temple, Ahmedabad","Kankaria Lake, Ahmedabad",196.2,9.81,2023-10-12,17:12:00
